Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 '61 ,"Articles of apparel and clothing accessories, knitted or crocheted",3881541,3223757,3030172,2704467,2583764,2508838,2049313,2011252,1952870,2169167,2332334,2448879,2645962,2730349,2736465,2611463,2685003,2904919,2961047
 '25 ,"Salt; sulphur; earths and stone; plastering materials, lime and cement",1605261,1481735,1543871,1684298,1669688,1939168,2013815,2220737,1622744,2264617,2501860,2616724,2596576,2855832,2681136,2413274,2841319,3009879,2597168
 '96 ,Miscellaneous manufactured articles,1103839,1086165,1088428,1184946,1254870,1337886,1422737,1391169,1163317,1290443,1325913,2176675,2284384,2340067,2320155,2373333,2427906,2548111,2434712
 '56 ,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",1053869,1100084,1277607,1428658,1667242,1881402,1756311,1927842,1695251,2098668,2257364,2295696,2445354,2513067,2340421,2314225,2408896,2479377,2423588
 '89 ,"Ships, boats and floating structures",1894365,1239818,1322735,1786382,1993764,2699957,3160366,3242698,2041853,2629064,2602971,3533868,2677519,3400936,3132845,2342198,2164711,2603252,2365408
 '37 ,Photographic or cinematographic goods,2586299,2869022,2928062,2946797,2823401,3028531,3012332,3058268,2777800,2832930,2760977,2573655,2560816,2370759,2364620,2226495,2191967,2219882,2297274
 '62 ,"Articles of apparel and clothing accessories, not knitted or crocheted",2582879,2375831,2081700,1881440,1825269,1735831,1549008,1679379,1546496,1821094,2129572,2350755,2419502,2573466,2589334,2337995,2300236,2388413,2243549
 '63 ,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,987222,954782,987563,1064271,1215687,1292122,1430522,1511387,1485474,1650142,1894217,1999850,2166122,2226059,2182117,2001634,2138089,2179203,2220363
 '55 ,Man-made staple fibres,1475554,1542188,1570190,1725543,1840913,1894490,2029764,2190528,1852249,2257754,2635624,2632975,2741198,2710528,2463788,2239271,2164197,2279880,2214997
 '59 ,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",1283181,1289961,1455911,1470427,1426916,1486424,1605923,1582033,1321848,1745419,1902259,2033215,2115499,2239066,2240483,2198983,2292299,2337997,2149090
 '69 ,Ceramic products,1023181,926264,907980,985796,1061573,1162208,1410914,1451847,1193217,1523913,1734983,1714202,1765422,1899719,1814245,1730277,1928853,2054116,2097186
 '16 ,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates",937155,934285,962365,932501,1081752,1161637,1306877,1459883,1525763,1658406,1859174,1965870,2227514,2408903,2298301,2160183,2162384,2183800,2067768
 '17 ,Sugars and sugar confectionery,723294,635580,688882,735397,827746,1042843,1386785,1293659,1201243,1741252,2166356,2560100,2476821,2267758,1969543,1915557,2022338,2008170,1923240
 '18 ,Cocoa and cocoa preparations,731739,653781,724551,792075,825785,895676,1013378,1183395,1161575,1385233,1592860,1717001,1870355,2117070,1949872,2035011,1991074,1936159,1921531
 '24 ,Tobacco and manufactured tobacco substitutes,4038636,3034829,2925156,2654235,2334303,2507539,2369558,2097557,1697126,1671102,1695719,1657584,1909887,1805453,2077161,2297815,2179907,2324870,1803108
 '54 ,Man-made filaments; strip and the like of man-made textile materials,2001131,1922583,1779874,1869707,1747719,1790127,1706700,1658990,1189744,1570872,1740539,1754243,1775971,1878510,1789330,1717052,1777131,1764645,1711711
 '41 ,Raw hides and skins (other than furskins) and leather,2700259,2445186,2533120,2782614,2723250,2875167,3064781,2710842,1863363,2905252,3326712,3233356,3757799,3833706,3187868,2741014,2698190,2210850,1700310
 '42 ,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",656157,616185,679212,823073,1080786,1150081,1131856,1224272,1131887,1214459,1365039,1539722,1643903,1625095,1684488,1627375,1553952,1695058,1666081
 '91 ,Clocks and watches and parts thereof,447196,416698,466755,559182,523618,672959,795364,825999,780169,918043,1134292,1253767,1230612,1327309,1316786,1250994,1390611,1548020,1664125
 '64 ,"Footwear, gaiters and the like; parts of such articles",806941,701156,694005,653571,730510,829360,887422,1038396,945299,1105454,1290039,1332305,1391432,1455212,1463732,1367745,1432584,1562104,1635096
 '05 ,"Products of animal origin, not elsewhere specified or included",584594,591549,634668,567271,670457,744320,868087,1095771,779465,741571,842574,894879,1024331,1236528,1131606,1013436,1150732,1302377,1302610
 '09 ,"Coffee, tea, maté and spices",360974,351191,400414,458587,481358,600485,666408,764044,740347,888103,1226518,1295237,1184438,1224983,1217234,1221148,1170122,1150181,1095157
 '01 ,Live animals,896659,644019,791012,516582,664022,754874,749219,859503,796794,814890,1038251,1189530,1019525,944407,757423,783977,1007292,1106279,1053281
 '11 ,Products of the milling industry; malt; starches; inulin; wheat gluten,504275,643313,657969,687043,737892,929699,1272085,921891,909199,830992,870423,955146,912462,936165,887782,877917,912475,916868,950485
 '57 ,Carpets and other textile floor coverings,731361,709971,712032,811489,932701,1010919,1035430,1110153,857872,1006281,1077287,1105466,1125050,1118767,1031966,974400,999189,977854,909950
 '60 ,Knitted or crocheted fabrics,949589,1101130,1420105,1661263,1810246,1638458,1678506,1554295,910922,1062235,1059613,1032260,1075511,1058753,1060866,959751,882424,868818,824549
 '92 ,Musical instruments; parts and accessories of such articles,446908,428812,453385,533823,602894,629598,664093,748788,688569,707512,815051,858184,829012,822357,774626,763767,720836,749084,793326
 '36 ,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,283370,308443,427212,488317,500253,571051,626636,654049,640073,804463,812260,874116,840544,864155,865327,821377,785015,761111,760884
 '13 ,"Lac; gums, resins and other vegetable saps and extracts",292712,286160,308342,327068,337940,368124,400570,490884,513928,566017,602083,743281,619079,605390,573087,556020,562105,690312,666979
 '58 ,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,837288,923864,714053,845566,832962,791521,659989,574690,473812,526853,509007,494488,485604,502314,493206,464672,492163,504413,467809
 '06 ,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",278887,269747,289308,313536,341782,387790,419583,443145,405437,416043,423746,400532,417632,421387,411240,427109,447219,460216,456033
 '79 ,Zinc and articles thereof,99870,95811,107807,159325,158549,277380,324102,282541,186392,289233,323616,395246,322859,443107,348224,505626,451697,427392,363696
 '65 ,Headgear and parts thereof,132577,111961,110490,129385,145912,154486,166616,207096,179441,200429,232940,272702,263825,272910,298881,326155,301264,329189,334031
 '80 ,Tin and articles thereof,67345,61381,62088,86544,102829,123553,150955,209493,129004,222217,243649,197527,189957,207600,157289,155619,149446,151285,161643
 '78 ,Lead and articles thereof,78342,73685,121778,109917,114730,143827,181442,276549,242746,186821,179812,154787,189230,207649,158348,126688,168756,291694,149401
 '67 ,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,52521,49497,51429,53227,57765,62932,75705,90602,81292,88391,102704,111383,120831,128422,138397,141953,152719,161164,148912
 '43 ,Furskins and artificial fur; manufactures thereof,218078,205161,183087,215675,221149,286560,325927,341863,207396,289218,423007,614271,702472,583208,533543,373959,287003,200091,144930
 '51 ,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",125466,120205,121595,108657,106538,124516,103056,86639,83494,87681,84842,84303,99710,83033,86070,66766,75173,76242,60180
 '66 ,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",14220,11292,10061,12046,14952,17428,19448,22802,18799,22538,30253,31807,29477,32224,33409,32644,38286,36861,39208
 '14 ,Vegetable plaiting materials; vegetable products not elsewhere specified or included,22723,27596,26005,37557,20046,25597,21198,23028,60682,168397,97830,48826,55649,32155,31891,29366,39411,38469,27023
 '45 ,Cork and articles of cork,41595,45585,50365,45195,51124,70103,44295,53580,40284,37806,36098,31126,28936,30571,30963,31491,24696,23407,23231
 '46 ,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",17247,26127,26364,25665,35387,39543,31196,32322,27688,23094,21324,23597,22121,21161,18407,16620,18161,20499,17846
 '53 ,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,29737,44555,30835,27530,17085,21006,20878,20356,21185,23544,19079,17114,16786,20049,22375,19429,20101,19836,17797
 '50 ,Silk,26340,27600,30751,29971,32826,56487,44789,40137,25620,26349,23611,16867,13485,12584,12641,9808,13097,7962,7456
