Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'01,Live animals,18918,24717,6720,5850,9651,12049,20466,25597,7716,27813,22346,12048,12557,18256,28532,18939,30144,31794,36730
'13,"Lac; gums, resins and other vegetable saps and extracts",20049,25670,21563,32108,31720,33379,34254,37687,38460,36491,41766,35540,33260,29094,30645,33048,30827,35445,33295
'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,21415,22471,28000,31168,35596,37398,28918,26972,22005,24500,26862,26279,22758,21859,20608,20534,18971,19405,18997
'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,9317,9434,8324,11051,12884,14123,17778,27632,21924,35532,32409,45404,29488,26189,20123,19339,19315,18775,14596
'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,2105,2766,2731,3280,2797,3321,3439,3344,3365,4284,6501,7065,6144,5552,4614,5106,4452,4452,4978
'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1760,1340,1716,2053,1817,1447,1745,1605,1342,1586,1533,1352,1155,1492,1145,2257,2309,3109,2863
'45,Cork and articles of cork,738,794,1168,1778,2011,2186,2870,2170,1781,2606,2816,3767,4567,3357,2935,2938,2989,2469,2314
'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",2582,1445,1156,852,1088,1044,764,974,790,623,600,1043,512,1222,1201,1337,1905,3386,2098
'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1175,994,886,973,1294,1167,973,1406,1188,1472,1997,1988,1873,1886,1536,1630,1898,2355,1918
'43,Furskins and artificial fur; manufactures thereof,3371,1842,1724,1775,1647,1469,1723,1165,718,1141,1657,2524,1542,1353,722,742,980,1106,658
